time (us),vbat,amperage,throttle,motor,rpm,Power (W),Thrust (lb),Lift,DYNAMIC PRESSURE
2552617324,582.29,55.2,1896,1756,413214,32142.408,16.264,0.275,0.278
2552618329,582.29,55.2,1896,1756,413214,32142.408,16.264,0.275,0.278
2552619328,582.29,55.2,1896,1756,413214,32142.408,16.264,0.275,0.278
2552620329,582.29,55.2,1896,1756,413214,32142.408,16.264,0.275,0.278
2552621331,582.29,55.2,1896,1756,413214,32142.408,16.264,0.275,0.278
2552622337,582.29,55.2,1896,1756,413214,32142.408,16.264,0.275,0.278
2552623333,582.29,55.2,1896,1756,413214,32142.408,16.264,0.275,0.278
2552624337,582.29,55.2,1896,1756,413214,32142.408,16.264,0.275,0.278
2552625338,582.29,55.2,1896,1756,413214,32142.408,16.264,0.275,0.278
2552626345,582.29,55.2,1896,1756,413214,32142.408,16.264,0.275,0.278
2552627341,582.29,55.2,1896,1756,413214,32142.408,16.264,0.275,0.278
2552628344,582.29,55.2,1896,1756,413214,32142.408,16.264,0.275,0.278
2552629346,582.29,55.2,1896,1756,413214,32142.408,16.264,0.275,0.278
2552630351,582.29,55.2,1896,1756,413214,32142.408,16.264,0.275,0.278
2552631352,582.29,55.2,1896,1756,413214,32142.408,16.264,0.275,0.278
2552632353,582.29,55.2,1896,1756,413214,32142.408,16.264,0.275,0.278
2552633354,582.29,55.2,1896,1756,413214,32142.408,16.264,0.275,0.278
2552634359,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552635356,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552636358,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552637359,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552638366,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552639365,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552640366,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552641367,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552642374,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552643371,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552644373,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552645372,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552646377,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552647377,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552648378,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552649381,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552650386,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552651386,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552652389,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552653392,585.98,55.31,1896,1756,413214,32410.5538,16.264,0.275,0.278
2552654397,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552655396,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552656396,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552657401,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552658405,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552659405,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552660404,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552661407,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552662415,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552663413,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552664412,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552665415,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552666418,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552667419,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552668419,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552669421,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552670424,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552671423,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552672424,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552673428,589.25,55.35,1896,1756,413214,32614.9875,16.264,0.275,0.278
2552674433,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552675432,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552676432,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552677435,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552678439,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552679440,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552680440,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552681443,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552682449,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552683448,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552684450,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552685452,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552686458,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552687458,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552688460,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552689462,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552690468,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552691467,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552692467,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552693469,592.19,55.5,1896,1756,413214,32866.545000000006,16.264,0.275,0.278
2552694477,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552695476,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552696478,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552697480,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552698484,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552699483,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552700484,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552701487,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552702493,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552703493,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552704495,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552705494,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552706500,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552707498,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552708501,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552709505,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552710508,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552711508,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552712510,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552713514,594.77,55.6,1896,1756,413214,33069.212,16.264,0.275,0.278
2552714518,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552715517,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552716518,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552717520,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552718525,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552719526,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552720527,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552721529,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552722536,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552723532,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552724535,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552725536,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552726543,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552727542,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552728544,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552729547,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552730553,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552731551,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552732552,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552733555,597.07,55.25,1896,1756,413214,32988.1175,16.264,0.275,0.278
2552734559,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552735559,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552736561,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552737560,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552738565,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552739564,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552740567,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552741568,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552742577,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552743573,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552744576,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552745578,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552746582,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552747580,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552748581,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552749583,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552750587,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552751587,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552752588,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552753588,599.11,54.81,1896,1756,413214,32837.2191,16.264,0.275,0.278
2552754594,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552755592,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552756594,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552757595,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552758601,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552759600,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552760601,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552761605,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552762610,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552763608,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552764609,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552765611,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552766617,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552767614,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552768616,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552769618,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552770621,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552771620,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552772623,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552773626,600.93,54.52,1896,1756,413214,32762.7036,16.264,0.275,0.278
2552774631,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552775628,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552776632,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552777632,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552778638,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552779638,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552780638,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552781640,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552782648,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552783646,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552784647,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552785649,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552786654,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552787654,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552788656,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552789658,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552790663,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552791662,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552792662,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552793662,602.54,54.28,1896,1756,413214,32705.871199999998,16.264,0.275,0.278
2552794667,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552795667,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552796668,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552797669,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552798672,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552799673,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552800675,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552801680,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552802687,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552803684,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552804687,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552805691,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552806694,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552807695,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552808695,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552809699,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552810699,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552811700,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552812701,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552813705,603.97,54.04,1896,1756,413214,32638.538800000002,16.264,0.275,0.278
2552814703,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552815705,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552816706,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552817709,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552818709,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552819710,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552820713,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552821716,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552822717,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552823717,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552824720,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552825725,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552826724,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552827727,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552828727,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552829734,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552830732,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552831735,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552832736,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552833741,605.24,53.83,1896,1756,413214,32580.069199999998,16.264,0.275,0.278
2552834741,606.37,54.35,1896,1756,413214,32956.209500000004,16.264,0.275,0.278
2552835742,606.37,54.35,1896,1756,413214,32956.209500000004,16.264,0.275,0.278
2552836747,606.37,54.35,1896,1756,413214,32956.209500000004,16.264,0.275,0.278
2552837752,606.37,54.35,1896,1756,413214,32956.209500000004,16.264,0.275,0.278
2552838749,606.37,54.35,1896,1756,413214,32956.209500000004,16.264,0.275,0.278
2552839751,606.37,54.35,1896,1756,413214,32956.209500000004,16.264,0.275,0.278
2552840754,606.37,54.35,1896,1756,413214,32956.209500000004,16.264,0.275,0.278
2552841757,606.37,54.35,1896,1756,413214,32956.209500000004,16.264,0.275,0.278
2552842758,606.37,54.35,1896,1756,413214,32956.209500000004,16.264,0.275,0.278
2552843758,606.37,54.35,1896,1756,413214,32956.209500000004,16.264,0.275,0.278
2552844761,606.37,54.35,1896,1756,413214,32956.209500000004,16.264,0.275,0.278
2552845765,606.37,54.35,1896,1756,413214,32956.209500000004,16.264,0.275,0.278
2552846766,606.37,54.35,1896,1756,413214,32956.209500000004,16.264,0.275,0.278
2552847769,606.37,54.35,1896,1756,413214,32956.209500000004,16.264,0.275,0.278
2552848768,606.37,54.35,1896,1756,413214,32956.209500000004,16.264,0.275,0.278
2552849773,606.37,54.35,1896,1756,413214,32956.209500000004,16.264,0.275,0.278
